Código Departamento;Código Municipio;Código Centro Poblado;Nombre Departamento;Nombre Municipio;Nombre Centro Poblado;Tipo
05;05411;05411000;ANTIOQUIA;LIBORINA;LIBORINA;CM
05;05411;05411001;ANTIOQUIA;LIBORINA;EL CARMEN - LA VENTA;C
05;05411;05411002;ANTIOQUIA;LIBORINA;LA HONDA;C
05;05411;05411003;ANTIOQUIA;LIBORINA;LA MERCED (PLAYÓN);C
05;05411;05411004;ANTIOQUIA;LIBORINA;SAN DIEGO (PLACITA);C
05;05411;05411005;ANTIOQUIA;LIBORINA;CURITÍ;CAS
05;05411;05411006;ANTIOQUIA;LIBORINA;EL POTRERO;CAS
05;05411;05411007;ANTIOQUIA;LIBORINA;SAN CRISTÓBAL;CAS
05;05411;05411008;ANTIOQUIA;LIBORINA;BELÉN;CAS
05;05411;05411009;ANTIOQUIA;LIBORINA;SOBRESABANA;IPM
05;05411;05411010;ANTIOQUIA;LIBORINA;EL GUAMAL;IPM
05;05411;05411011;ANTIOQUIA;LIBORINA;LOS PEÑOLES;IPM
05;05425;05425000;ANTIOQUIA;MACEO;MACEO;CM
05;05425;05425001;ANTIOQUIA;MACEO;LA SUSANA;C
05;05425;05425003;ANTIOQUIA;MACEO;LA FLORESTA;C
05;05425;05425005;ANTIOQUIA;MACEO;SAN JOSÉ DEL NUS (SAN JOSÉ DE NUESTRA SEÑORA);CAS
05;05440;05440000;ANTIOQUIA;MARINILLA;MARINILLA;CM
05;05467;05467000;ANTIOQUIA;MONTEBELLO;MONTEBELLO;CM
05;05467;05467001;ANTIOQUIA;MONTEBELLO;SABALETAS;C
05;05467;05467002;ANTIOQUIA;MONTEBELLO;EL TABLAZO;CAS
05;05467;05467003;ANTIOQUIA;MONTEBELLO;LOMA DEL VENADO;CAS
05;05467;05467004;ANTIOQUIA;MONTEBELLO;EL CARMELO;IPD
05;05467;05467005;ANTIOQUIA;MONTEBELLO;GETSEMANÍ;CP
05;05467;05467006;ANTIOQUIA;MONTEBELLO;LA GRANJA;CP
05;05467;05467007;ANTIOQUIA;MONTEBELLO;LA PEÑA;CP
05;05467;05467008;ANTIOQUIA;MONTEBELLO;PIEDRA GALANA;CP
05;05467;05467009;ANTIOQUIA;MONTEBELLO;ZARCITOS;CP
05;05475;05475000;ANTIOQUIA;MURINDÓ;MURINDÓ;CM
05;05475;05475001;ANTIOQUIA;MURINDÓ;OPOGADO;C
05;05475;05475003;ANTIOQUIA;MURINDÓ;SAN ALEJANDRO;IPD
05;05475;05475004;ANTIOQUIA;MURINDÓ;GUADUALITO;CAS
05;05475;05475005;ANTIOQUIA;MURINDÓ;JEDEGA;IPM
05;05475;05475006;ANTIOQUIA;MURINDÓ;TADÍA;CAS
05;05480;05480000;ANTIOQUIA;MUTATÁ;MUTATÁ;CM
05;05480;05480001;ANTIOQUIA;MUTATÁ;BEJUQUILLO;C
05;05480;05480002;ANTIOQUIA;MUTATÁ;PAVARANDOCITO;C
05;05480;05480003;ANTIOQUIA;MUTATÁ;VILLA ARTEAGA;CAS
05;05480;05480004;ANTIOQUIA;MUTATÁ;PAVARANDO GRANDE;C
05;05480;05480005;ANTIOQUIA;MUTATÁ;BAJIRÁ;IPD
05;05480;05480006;ANTIOQUIA;MUTATÁ;CAUCHERAS;CAS
05;05483;05483000;ANTIOQUIA;NARIÑO;NARIÑO;CM
05;05483;05483001;ANTIOQUIA;NARIÑO;PUERTO VENUS (SAMANÁ);C
05;05483;05483012;ANTIOQUIA;NARIÑO;EL FARO;CAS
05;05490;05490000;ANTIOQUIA;NECOCLÍ;NECOCLÍ;CM
05;05490;05490001;ANTIOQUIA;NECOCLÍ;EL TOTUMO;C
05;05490;05490002;ANTIOQUIA;NECOCLÍ;MULATOS;C
05;05490;05490003;ANTIOQUIA;NECOCLÍ;PUEBLO NUEVO;C
05;05490;05490004;ANTIOQUIA;NECOCLÍ;ZAPATA;C
05;05490;05490005;ANTIOQUIA;NECOCLÍ;CARIBIA;C
05;05490;05490006;ANTIOQUIA;NECOCLÍ;VEREDA CASA BLANCA;CAS
05;05490;05490007;ANTIOQUIA;NECOCLÍ;VEREDA EL BOBAL;CAS
05;05490;05490008;ANTIOQUIA;NECOCLÍ;LAS CHANGAS;C
05;05490;05490009;ANTIOQUIA;NECOCLÍ;EL MELLITO;C
05;05495;05495000;ANTIOQUIA;NECHÍ;NECHÍ;CM
05;05495;05495001;ANTIOQUIA;NECHÍ;BIJAGUAL;IPD
05;05495;05495002;ANTIOQUIA;NECHÍ;COLORADO;C
05;05495;05495003;ANTIOQUIA;NECHÍ;LA CONCHA;IPD
05;05495;05495004;ANTIOQUIA;NECHÍ;LAS FLORES;C
05;05495;05495005;ANTIOQUIA;NECHÍ;CARGUEROS;IPD
05;05501;05501000;ANTIOQUIA;OLAYA;OLAYA;CM
05;05501;05501001;ANTIOQUIA;OLAYA;LLANADAS;C
05;05501;05501002;ANTIOQUIA;OLAYA;SUCRE;C
05;05541;05541000;ANTIOQUIA;PEÑOL;PEÑOL;CM
05;05543;05543000;ANTIOQUIA;PEQUE;PEQUE;CM
05;05543;05543001;ANTIOQUIA;PEQUE;BARBACOAS;C
05;05543;05543002;ANTIOQUIA;PEQUE;LOMITAS;C
05;05543;05543003;ANTIOQUIA;PEQUE;LOS LLANOS;C
05;05543;05543004;ANTIOQUIA;PEQUE;LA VEGA DEL INGLÉS;C
05;05543;05543009;ANTIOQUIA;PEQUE;EL AGRIO;C
05;05543;05543010;ANTIOQUIA;PEQUE;JERIGUA;C
05;05576;05576000;ANTIOQUIA;PUEBLORRICO;PUEBLORRICO;CM
05;05579;05579000;ANTIOQUIA;PUERTO BERRÍO;PUERTO BERRÍO;CM
05;05579;05579001;ANTIOQUIA;PUERTO BERRÍO;PUERTO MURILLO;IPD
05;05579;05579002;ANTIOQUIA;PUERTO BERRÍO;VIRGINIAS;C
05;05579;05579003;ANTIOQUIA;PUERTO BERRÍO;CABAÑAS;CAS
05;05579;05579004;ANTIOQUIA;PUERTO BERRÍO;EL BRASIL;IPD
05;05579;05579005;ANTIOQUIA;PUERTO BERRÍO;CRISTALINA;IPD
05;05579;05579009;ANTIOQUIA;PUERTO BERRÍO;MALENA;CAS
05;05579;05579010;ANTIOQUIA;PUERTO BERRÍO;CALERA;CAS
05;05579;05579011;ANTIOQUIA;PUERTO BERRÍO;BODEGAS;CP
05;05579;05579012;ANTIOQUIA;PUERTO BERRÍO;DORADO-CALAMAR;CP
05;05579;05579013;ANTIOQUIA;PUERTO BERRÍO;LA CARLOTA;CP
05;05579;05579014;ANTIOQUIA;PUERTO BERRÍO;MINAS DEL VAPOR;CP
05;05579;05579015;ANTIOQUIA;PUERTO BERRÍO;SANTA MARTINA;CP
05;05585;05585000;ANTIOQUIA;PUERTO NARE;PUERTO NARE;CM
05;05585;05585001;ANTIOQUIA;PUERTO NARE;ARABIA;IPD
05;05585;05585002;ANTIOQUIA;PUERTO NARE;LOS DELIRIOS;IPM
05;05585;05585003;ANTIOQUIA;PUERTO NARE;LA SIERRA;C
05;05585;05585004;ANTIOQUIA;PUERTO NARE;LA UNIÓN;C
05;05585;05585006;ANTIOQUIA;PUERTO NARE;LA PESCA;C
05;05585;05585007;ANTIOQUIA;PUERTO NARE;EL DELIRIO;IPD
05;05585;05585008;ANTIOQUIA;PUERTO NARE;LAS ANGELITAS;CP
05;05591;05591000;ANTIOQUIA;PUERTO TRIUNFO;PUERTO TRIUNFO;CM
05;05591;05591002;ANTIOQUIA;PUERTO TRIUNFO;PUERTO PERALES NUEVO;C
05;05591;05591003;ANTIOQUIA;PUERTO TRIUNFO;ESTACIÓN COCORNÁ;C
05;05591;05591004;ANTIOQUIA;PUERTO TRIUNFO;DORADAL;C
05;05591;05591005;ANTIOQUIA;PUERTO TRIUNFO;LA MERCEDES;C
05;05591;05591007;ANTIOQUIA;PUERTO TRIUNFO;ESTACIÓN PITA;CAS
05;05591;05591008;ANTIOQUIA;PUERTO TRIUNFO;LA FLORIDA TRES RANCHOS;CAS
05;05591;05591009;ANTIOQUIA;PUERTO TRIUNFO;SANTIAGO BERRIO;CAS
05;05604;05604000;ANTIOQUIA;REMEDIOS;REMEDIOS;CM
05;05604;05604001;ANTIOQUIA;REMEDIOS;LA CRUZADA;C
05;05604;05604003;ANTIOQUIA;REMEDIOS;SANTA ISABEL;C
05;05604;05604005;ANTIOQUIA;REMEDIOS;OTÚ;CAS
05;05604;05604007;ANTIOQUIA;REMEDIOS;CAÑAVERAL;CAS
05;05604;05604008;ANTIOQUIA;REMEDIOS;MARTANA;CAS
05;05604;05604009;ANTIOQUIA;REMEDIOS;RÍO BAGRE;CAS
05;05607;05607000;ANTIOQUIA;RETIRO;RETIRO;CM
05;05607;05607003;ANTIOQUIA;RETIRO;ALTO DE CARRIZALES;CAS
05;05607;05607004;ANTIOQUIA;RETIRO;SAN DIEGO;CAS
05;05607;05607005;ANTIOQUIA;RETIRO;EL CHUSCAL;CAS
05;05607;05607006;ANTIOQUIA;RETIRO;LEJOS DEL NIDO;CAS
05;05607;05607007;ANTIOQUIA;RETIRO;LOS SALADOS;CAS
05;05607;05607008;ANTIOQUIA;RETIRO;SANTA ELENA;CAS
05;05607;05607009;ANTIOQUIA;RETIRO;EL PORTENTO;CP
05;05607;05607011;ANTIOQUIA;RETIRO;LA LORENA;CP
05;05607;05607012;ANTIOQUIA;RETIRO;MARTÍN PESCADOR;CP
05;05615;05615000;ANTIOQUIA;RIONEGRO;RIONEGRO;CM
05;05615;05615010;ANTIOQUIA;RIONEGRO;AEROPUERTO;IPD
05;05615;05615017;ANTIOQUIA;RIONEGRO;LA PLAYA;CP
05;05615;05615018;ANTIOQUIA;RIONEGRO;LOS PEÑOLES;CP
05;05628;05628000;ANTIOQUIA;SABANALARGA;SABANALARGA;CM
05;05628;05628001;ANTIOQUIA;SABANALARGA;EL JUNCO;IPD
05;05628;05628002;ANTIOQUIA;SABANALARGA;EL ORO;C
05;05628;05628004;ANTIOQUIA;SABANALARGA;EL SOCORRO;IPD
05;05628;05628007;ANTIOQUIA;SABANALARGA;MEMBRILLAL;CP
05;05628;05628008;ANTIOQUIA;SABANALARGA;PENDIENTE;CP
05;05628;05628009;ANTIOQUIA;SABANALARGA;REMARTÍN;CP
05;05631;05631000;ANTIOQUIA;SABANETA;SABANETA;CM
05;05631;05631001;ANTIOQUIA;SABANETA;MARÍA AUXILIADORA;CP
05;05631;05631002;ANTIOQUIA;SABANETA;CAÑAVERALEJO;CP
05;05631;05631006;ANTIOQUIA;SABANETA;SAN ISIDRO;CP
05;05631;05631007;ANTIOQUIA;SABANETA;LA INMACULADA;CP
05;05631;05631008;ANTIOQUIA;SABANETA;PAN DE AZÚCAR;CP
05;05631;05631009;ANTIOQUIA;SABANETA;LA DOCTORA;CP
05;05631;05631010;ANTIOQUIA;SABANETA;LAS LOMITAS;CP
05;05631;05631011;ANTIOQUIA;SABANETA;LAS BRISAS;CP
05;05631;05631012;ANTIOQUIA;SABANETA;LOMA DEL TABURETE PARTE BAJA;CP
05;05631;05631013;ANTIOQUIA;SABANETA;LOS HENAO;CP
05;05631;05631014;ANTIOQUIA;SABANETA;PLAYAS PLACER;CP
05;05642;05642000;ANTIOQUIA;SALGAR;SALGAR;CM
05;05642;05642001;ANTIOQUIA;SALGAR;EL CONCILIO;C
05;05642;05642002;ANTIOQUIA;SALGAR;LA CÁMARA;C
05;05642;05642003;ANTIOQUIA;SALGAR;LA MARGARITA;IPD
05;05642;05642004;ANTIOQUIA;SALGAR;LA SIBERIA;IPD
05;05642;05642005;ANTIOQUIA;SALGAR;LA TABORDA;CAS
05;05642;05642007;ANTIOQUIA;SALGAR;EL JUNCO;CAS
05;05642;05642010;ANTIOQUIA;SALGAR;PEÑALISA;IPD
05;05642;05642011;ANTIOQUIA;SALGAR;LA GULUNGA;IPD
05;05647;05647000;ANTIOQUIA;SAN ANDRÉS DE CUERQUÍA;SAN ANDRÉS DE CUERQUÍA;CM
05;05649;05649000;ANTIOQUIA;SAN CARLOS;SAN CARLOS;CM
05;05649;05649001;ANTIOQUIA;SAN CARLOS;EL JORDÁN;C
05;05649;05649002;ANTIOQUIA;SAN CARLOS;SAMANÁ;C
05;05649;05649005;ANTIOQUIA;SAN CARLOS;PUERTO GARZA;C
05;05649;05649012;ANTIOQUIA;SAN CARLOS;DOS QUEBRADAS;CAS
05;05649;05649013;ANTIOQUIA;SAN CARLOS;LA HONDITA;CAS
05;05649;05649014;ANTIOQUIA;SAN CARLOS;VALLEJUELO;CAS
05;05649;05649015;ANTIOQUIA;SAN CARLOS;EL PORVENIR;CP
05;05652;05652000;ANTIOQUIA;SAN FRANCISCO;SAN FRANCISCO;CM
05;05652;05652001;ANTIOQUIA;SAN FRANCISCO;AQUITANIA;C
05;05656;05656000;ANTIOQUIA;SAN JERÓNIMO;SAN JERÓNIMO;CM
05;05656;05656001;ANTIOQUIA;SAN JERÓNIMO;LOS CEDROS;IPD
05;05656;05656002;ANTIOQUIA;SAN JERÓNIMO;LLANOS DE SAN JUAN;IPD
05;05656;05656004;ANTIOQUIA;SAN JERÓNIMO;LLANOS DE AGUIRRE;IPD
05;05656;05656006;ANTIOQUIA;SAN JERÓNIMO;MESTIZAL;CAS
05;05656;05656007;ANTIOQUIA;SAN JERÓNIMO;POLEAL;IPD
05;05656;05656009;ANTIOQUIA;SAN JERÓNIMO;BUENOS AIRES PARTE ALTA;CP
05;05656;05656010;ANTIOQUIA;SAN JERÓNIMO;EL CALVARIO;CP
05;05656;05656011;ANTIOQUIA;SAN JERÓNIMO;EL POMAR;CP
05;05656;05656012;ANTIOQUIA;SAN JERÓNIMO;LA CIÉNAGA;CP
05;05656;05656013;ANTIOQUIA;SAN JERÓNIMO;LA PALMA;CP
05;05656;05656014;ANTIOQUIA;SAN JERÓNIMO;QUIMBAYO;CP
05;05656;05656015;ANTIOQUIA;SAN JERÓNIMO;VELIGUARÍN;CP
05;05658;05658000;ANTIOQUIA;SAN JOSÉ DE LA MONTAÑA;SAN JOSÉ DE LA MONTAÑA;CM
05;05659;05659000;ANTIOQUIA;SAN JUAN DE URABÁ;SAN JUAN DE URABÁ;CM
05;05659;05659001;ANTIOQUIA;SAN JUAN DE URABÁ;DAMAQUIEL;C
05;05659;05659002;ANTIOQUIA;SAN JUAN DE URABÁ;SAN JUANCITO;C
05;05659;05659003;ANTIOQUIA;SAN JUAN DE URABÁ;UVEROS;C
05;05659;05659004;ANTIOQUIA;SAN JUAN DE URABÁ;SIETE VUELTAS;C
05;05659;05659005;ANTIOQUIA;SAN JUAN DE URABÁ;SAN NICOLÁS DEL RÍO;C
05;05660;05660000;ANTIOQUIA;SAN LUIS;SAN LUIS;CM
05;05660;05660001;ANTIOQUIA;SAN LUIS;EL SILENCIO;IPM
05;05660;05660006;ANTIOQUIA;SAN LUIS;EL PRODIGIO;C
05;05660;05660007;ANTIOQUIA;SAN LUIS;BUENOS AIRES;C
05;05660;05660008;ANTIOQUIA;SAN LUIS;ALTA VISTA;IPM
05;05660;05660010;ANTIOQUIA;SAN LUIS;SALAMBRINA;IPD
05;05660;05660011;ANTIOQUIA;SAN LUIS;MONTELORO (LA JOSEFINA);C
05;05660;05660012;ANTIOQUIA;SAN LUIS;LA TEBAIDA;C
05;05660;05660013;ANTIOQUIA;SAN LUIS;SOPETRÁN;C
05;05664;05664000;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;SAN PEDRO DE LOS MILAGROS;CM
05;05664;05664001;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;LA CUCHILLA;CAS
05;05664;05664002;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;LA PALMA;IPM
05;05664;05664004;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;EL ESPINAL;IPD
05;05664;05664005;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;OVEJAS;C
05;05664;05664006;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;LA LANA;IPM
05;05664;05664007;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;PANTANILLO;IPM
05;05664;05664008;ANTIOQUIA;SAN PEDRO DE LOS MILAGROS;RÍO CHICO;IPM
05;05665;05665000;ANTIOQUIA;SAN PEDRO DE URABÁ;SAN PEDRO DE URABÁ;CM
05;05665;05665002;ANTIOQUIA;SAN PEDRO DE URABÁ;SANTA CATALINA;IPD
05;05665;05665003;ANTIOQUIA;SAN PEDRO DE URABÁ;ARENAS MONAS;IPM
05;05665;05665004;ANTIOQUIA;SAN PEDRO DE URABÁ;ZAPINDONGA;IPD
05;05665;05665005;ANTIOQUIA;SAN PEDRO DE URABÁ;ALMAGRÁS;CP
05;05665;05665006;ANTIOQUIA;SAN PEDRO DE URABÁ;BETANIA;CP
05;05665;05665007;ANTIOQUIA;SAN PEDRO DE URABÁ;CARACOLÍ;CP
05;05665;05665008;ANTIOQUIA;SAN PEDRO DE URABÁ;EL TOMATE;CP
05;05665;05665009;ANTIOQUIA;SAN PEDRO DE URABÁ;EL ZUMBIDO;CP
05;05665;05665010;ANTIOQUIA;SAN PEDRO DE URABÁ;MOLENILLO;CP
05;05665;05665011;ANTIOQUIA;SAN PEDRO DE URABÁ;PELAYITO;CP
05;05665;05665012;ANTIOQUIA;SAN PEDRO DE URABÁ;QUEBRADA DEL MEDIO;CP
05;05665;05665013;ANTIOQUIA;SAN PEDRO DE URABÁ;RALITO;CP
05;05667;05667000;ANTIOQUIA;SAN RAFAEL;SAN RAFAEL;CM
05;05667;05667002;ANTIOQUIA;SAN RAFAEL;EL BIZCOCHO;IPD
05;05670;05670000;ANTIOQUIA;SAN ROQUE;SAN ROQUE;CM
05;05670;05670001;ANTIOQUIA;SAN ROQUE;CRISTALES;C
05;05670;05670002;ANTIOQUIA;SAN ROQUE;PROVIDENCIA;C
05;05670;05670003;ANTIOQUIA;SAN ROQUE;SAN JOSÉ DEL NUS;C
05;05674;05674000;ANTIOQUIA;SAN VICENTE FERRER;SAN VICENTE;CM
05;05674;05674001;ANTIOQUIA;SAN VICENTE FERRER;CORRIENTES;C
05;05679;05679000;ANTIOQUIA;SANTA BÁRBARA;SANTA BÁRBARA;CM
05;05679;05679001;ANTIOQUIA;SANTA BÁRBARA;DAMASCO;C
05;05679;05679002;ANTIOQUIA;SANTA BÁRBARA;EL CAIRO;CAS
05;05679;05679004;ANTIOQUIA;SANTA BÁRBARA;VERSALLES;C
05;05679;05679006;ANTIOQUIA;SANTA BÁRBARA;TRECE DE JUNIO;CAS
05;05679;05679007;ANTIOQUIA;SANTA BÁRBARA;EL HELECHAL;CAS
05;05679;05679008;ANTIOQUIA;SANTA BÁRBARA;LOS ALMENDROS;IPD
05;05679;05679009;ANTIOQUIA;SANTA BÁRBARA;YARUMALITO;CAS
05;05686;05686000;ANTIOQUIA;SANTA ROSA DE OSOS;SANTA ROSA DE OSOS;CM
05;05686;05686001;ANTIOQUIA;SANTA ROSA DE OSOS;ARAGÓN;C
05;05686;05686003;ANTIOQUIA;SANTA ROSA DE OSOS;HOYO RICO;C
05;05686;05686004;ANTIOQUIA;SANTA ROSA DE OSOS;SAN ISIDRO;C
05;05686;05686006;ANTIOQUIA;SANTA ROSA DE OSOS;SAN PABLO;C
05;05686;05686008;ANTIOQUIA;SANTA ROSA DE OSOS;RÍO GRANDE;C
05;05686;05686010;ANTIOQUIA;SANTA ROSA DE OSOS;EL CANEY;IPD
05;05686;05686012;ANTIOQUIA;SANTA ROSA DE OSOS;EL CHAQUIRO;CP
05;05686;05686013;ANTIOQUIA;SANTA ROSA DE OSOS;LA CEJITA;CP
05;05686;05686014;ANTIOQUIA;SANTA ROSA DE OSOS;MALAMBO;CP
05;05690;05690000;ANTIOQUIA;SANTO DOMINGO;SANTO DOMINGO;CM
05;05690;05690001;ANTIOQUIA;SANTO DOMINGO;BOTERO;C
05;05690;05690002;ANTIOQUIA;SANTO DOMINGO;EL LIMÓN;CAS
05;05690;05690003;ANTIOQUIA;SANTO DOMINGO;PORCECITO;C
05;05690;05690004;ANTIOQUIA;SANTO DOMINGO;SANTIAGO;C
05;05690;05690005;ANTIOQUIA;SANTO DOMINGO;VERSALLES;C
05;05690;05690008;ANTIOQUIA;SANTO DOMINGO;LA QUIEBRA;CAS
05;05697;05697000;ANTIOQUIA;EL SANTUARIO;EL SANTUARIO;CM
05;05736;05736000;ANTIOQUIA;SEGOVIA;SEGOVIA;CM
05;05736;05736001;ANTIOQUIA;SEGOVIA;FRAGUAS;C
05;05736;05736002;ANTIOQUIA;SEGOVIA;PUERTO CALAVERA;IPD
05;05736;05736003;ANTIOQUIA;SEGOVIA;CAMPO ALEGRE;CP
05;05736;05736004;ANTIOQUIA;SEGOVIA;EL CENIZO;CP
05;05736;05736005;ANTIOQUIA;SEGOVIA;EL CRISTO;CP
05;05736;05736006;ANTIOQUIA;SEGOVIA;EL CHISPERO;CP
05;05736;05736007;ANTIOQUIA;SEGOVIA;LA CALIENTE;CP
05;05756;05756000;ANTIOQUIA;SONSÓN;SONSÓN;CM
05;05756;05756001;ANTIOQUIA;SONSÓN;ALTO DE SABANAS;C
05;05756;05756005;ANTIOQUIA;SONSÓN;SAN MIGUEL;C
05;05756;05756030;ANTIOQUIA;SONSÓN;LA DANTA;C
05;05756;05756033;ANTIOQUIA;SONSÓN;JERUSALÉN;C
05;05761;05761000;ANTIOQUIA;SOPETRÁN;SOPETRÁN;CM
05;05761;05761001;ANTIOQUIA;SOPETRÁN;CÓRDOBA;C
05;05761;05761003;ANTIOQUIA;SOPETRÁN;HORIZONTES;C
05;05761;05761005;ANTIOQUIA;SOPETRÁN;SAN NICOLÁS;C
05;05761;05761009;ANTIOQUIA;SOPETRÁN;EL RODEO;C
05;05789;05789000;ANTIOQUIA;TÁMESIS;TÁMESIS;CM
05;05789;05789001;ANTIOQUIA;TÁMESIS;PALERMO;C
05;05789;05789002;ANTIOQUIA;TÁMESIS;SAN PABLO;C
05;05790;05790000;ANTIOQUIA;TARAZÁ;TARAZÁ;CM
05;05790;05790001;ANTIOQUIA;TARAZÁ;BARRO BLANCO;C
05;05790;05790002;ANTIOQUIA;TARAZÁ;EL DOCE;C
05;05790;05790003;ANTIOQUIA;TARAZÁ;PUERTO ANTIOQUIA;C
05;05790;05790004;ANTIOQUIA;TARAZÁ;LA CAUCANA;C
05;05790;05790005;ANTIOQUIA;TARAZÁ;EL GUAIMARO;CP
05;05790;05790006;ANTIOQUIA;TARAZÁ;PIEDRAS;CP
05;05792;05792000;ANTIOQUIA;TARSO;TARSO;CM
05;05809;05809000;ANTIOQUIA;TITIRIBÍ;TITIRIBÍ;CM
05;05809;05809001;ANTIOQUIA;TITIRIBÍ;LA MESETA;C
05;05809;05809002;ANTIOQUIA;TITIRIBÍ;ALBANIA;IP
05;05809;05809003;ANTIOQUIA;TITIRIBÍ;OTRAMINA;C
05;05809;05809004;ANTIOQUIA;TITIRIBÍ;SITIO VIEJO;C
05;05809;05809005;ANTIOQUIA;TITIRIBÍ;CORCOVADO;CAS
05;05809;05809006;ANTIOQUIA;TITIRIBÍ;BALSAL;CP
05;05809;05809007;ANTIOQUIA;TITIRIBÍ;BOSQUE;CP
05;05809;05809008;ANTIOQUIA;TITIRIBÍ;CARACOL;CP
05;05809;05809009;ANTIOQUIA;TITIRIBÍ;FALDA DEL CAUCA;CP
05;05809;05809010;ANTIOQUIA;TITIRIBÍ;LOMA DEL GUAMO;CP
05;05809;05809011;ANTIOQUIA;TITIRIBÍ;MICOS;CP
05;05809;05809012;ANTIOQUIA;TITIRIBÍ;MORRO;CP
05;05809;05809013;ANTIOQUIA;TITIRIBÍ;LA PEÑA;CP
05;05809;05809014;ANTIOQUIA;TITIRIBÍ;PORVENIR;CP
05;05809;05809015;ANTIOQUIA;TITIRIBÍ;PUEBLITO DE LOS BOLÍVARES;CP
05;05809;05809016;ANTIOQUIA;TITIRIBÍ;PUERTO ESCONDIDO;CP
05;05809;05809017;ANTIOQUIA;TITIRIBÍ;SINIFANA;CP
05;05809;05809018;ANTIOQUIA;TITIRIBÍ;VOLCÁN;CP
05;05809;05809019;ANTIOQUIA;TITIRIBÍ;ZANCUDO;CP
05;05819;05819000;ANTIOQUIA;TOLEDO;TOLEDO;CM
05;05819;05819001;ANTIOQUIA;TOLEDO;BUENAVISTA;C
05;05819;05819002;ANTIOQUIA;TOLEDO;EL VALLE;C
05;05837;05837000;ANTIOQUIA;TURBO;TURBO;CM
05;05837;05837001;ANTIOQUIA;TURBO;CURRULAO;C
05;05837;05837002;ANTIOQUIA;TURBO;NUEVA COLONIA;C
05;05837;05837003;ANTIOQUIA;TURBO;EL TRES;C
05;05837;05837004;ANTIOQUIA;TURBO;NUEVO ORIENTE;C
05;05837;05837005;ANTIOQUIA;TURBO;SAN VICENTE DEL CONGO;C
05;05837;05837006;ANTIOQUIA;TURBO;TIE;C
05;05837;05837007;ANTIOQUIA;TURBO;LOMAS AISLADAS;IPD
05;05837;05837008;ANTIOQUIA;TURBO;RIOGRANDE;C
05;05837;05837009;ANTIOQUIA;TURBO;BOCAS DEL ATRATO;C
05;05837;05837010;ANTIOQUIA;TURBO;EL DOS;C
05;05837;05837012;ANTIOQUIA;TURBO;PUEBLO BELLO;C
05;05837;05837013;ANTIOQUIA;TURBO;SAN JOSÉ DE MULATOS;C
05;05837;05837014;ANTIOQUIA;TURBO;PUERTO RICO;C
05;05837;05837018;ANTIOQUIA;TURBO;NUEVO ANTIOQUIA;C
05;05837;05837019;ANTIOQUIA;TURBO;MACONDO;C
05;05837;05837020;ANTIOQUIA;TURBO;ALTO DE MULATOS;C
05;05837;05837021;ANTIOQUIA;TURBO;BLANQUICET;C
05;05837;05837023;ANTIOQUIA;TURBO;CASANOVA;CP
05;05837;05837024;ANTIOQUIA;TURBO;LAS GARZAS;CAS
05;05837;05837025;ANTIOQUIA;TURBO;VILLA MARÍA ARRIBA;CAS
05;05837;05837026;ANTIOQUIA;TURBO;COLDESA-BARRIO LAS PALMAS;CAS
05;05837;05837027;ANTIOQUIA;TURBO;EL PORVENIR;CAS
05;05837;05837028;ANTIOQUIA;TURBO;NUEVA GRANADA;CAS
05;05837;05837029;ANTIOQUIA;TURBO;PUNTA DE PIEDRA;CAS
05;05842;05842000;ANTIOQUIA;URAMITA;URAMITA;CM
05;05842;05842002;ANTIOQUIA;URAMITA;AMBALEMA;C
05;05842;05842003;ANTIOQUIA;URAMITA;EL PITAL;IPD
05;05847;05847000;ANTIOQUIA;URRAO;URRAO;CM
05;05847;05847003;ANTIOQUIA;URRAO;LA ENCARNACIÓN;C
05;05847;05847004;ANTIOQUIA;URRAO;MANDÉ;C
05;05847;05847006;ANTIOQUIA;URRAO;SANTA ISABEL;C
05;05847;05847019;ANTIOQUIA;URRAO;PUNTA DE OCAIDO;IPM
05;05854;05854000;ANTIOQUIA;VALDIVIA;VALDIVIA;CM
05;05854;05854002;ANTIOQUIA;VALDIVIA;PUERTO VALDIVIA;C
05;05854;05854003;ANTIOQUIA;VALDIVIA;RAUDAL VIEJO;C
05;05856;05856000;ANTIOQUIA;VALPARAÍSO;VALPARAÍSO;CM
05;05856;05856003;ANTIOQUIA;VALPARAÍSO;LA HERRADURA;IPM
05;05856;05856004;ANTIOQUIA;VALPARAÍSO;TARTARIN MOREIRA;C
05;05856;05856006;ANTIOQUIA;VALPARAÍSO;ITIMA;CAS
05;05856;05856007;ANTIOQUIA;VALPARAÍSO;MURRAPAL;CAS
05;05856;05856008;ANTIOQUIA;VALPARAÍSO;PUEBLO NUEVO;CAS
05;05858;05858000;ANTIOQUIA;VEGACHÍ;VEGACHÍ;CM
05;05858;05858001;ANTIOQUIA;VEGACHÍ;EL TIGRE;C
05;05861;05861000;ANTIOQUIA;VENECIA;VENECIA;CM
